Index,Position,High Score,High Rebound,High Assist,High Steal,High Free Throws,High Three Pointers,High Block,Total Games,Total Points,Hall Of Famer,Points,Assists,Rebound,Height,Weight,Country,Previous Team,Birthdate,Total Awards,Draft Year,Draft Round,Draft Pick
3953,6,27,11,12,4,10,7,3,581,6141,False,11.5,6.3,3.1,1.93,100.0,72,410,1994,6,2014,1,6
3954,6,21,0,1,0,7,0,0,261,3316,False,12.7,2.3,2.8,1.85,88.0,72,17,1918,0,-1,-1,-1
3955,6,0,0,0,0,0,0,0,118,726,False,6.2,2.5,0.0,1.91,86.0,72,251,1922,0,-1,-1,-1
3956,6,26,0,8,0,10,0,0,719,8482,False,11.8,2.4,2.2,1.85,82.0,72,274,1936,2,1958,15,85
3957,1,0,0,0,0,0,0,0,30,205,False,6.8,0.7,4.8,2.13,100.0,72,539,1949,0,1971,3,42
3959,3,27,10,4,4,5,0,2,865,10882,False,12.6,2.0,4.2,1.96,88.0,72,575,1946,0,1969,1,6
3960,6,0,0,0,0,0,0,0,13,37,False,2.8,1.1,2.5,1.93,86.0,72,617,1937,0,1959,3,18
3961,3,24,9,4,6,8,0,5,564,8107,False,14.4,1.4,5.8,2.08,111.0,72,437,1965,2,1988,1,3
3964,6,0,0,0,0,0,0,0,224,1140,False,5.1,2.8,1.3,1.91,86.0,72,133,1970,0,1992,2,34
3966,3,0,0,0,0,0,0,0,46,134,False,2.9,1.1,1.3,1.98,95.0,72,123,1964,0,1986,5,97
3967,3,0,0,0,0,0,0,0,403,3080,False,7.6,0.8,3.9,2.01,120.0,72,60,1983,1,2006,2,36
3968,3,0,0,0,0,0,0,0,48,73,False,1.5,0.1,0.0,1.91,82.0,72,583,1920,0,-1,-1,-1
3969,6,12,3,2,1,4,0,1,408,5232,False,12.8,2.1,3.2,1.98,93.0,72,304,1961,3,1982,2,35
3970,6,0,0,0,0,0,0,0,54,283,False,5.2,0.9,0.6,1.83,73.0,72,147,1951,0,1974,2,19
3972,6,0,0,0,0,0,0,0,61,165,False,2.7,0.8,1.1,2.01,98.0,72,498,1983,0,2004,2,34
3973,3,0,0,0,0,0,0,0,296,2356,False,8.0,1.4,4.2,2.08,100.0,72,343,1969,0,1991,1,6
3974,6,0,0,0,0,0,0,0,15,44,False,2.9,1.5,1.6,1.91,92.0,72,343,1997,0,-1,-1,-1
3975,3,0,0,0,0,0,0,0,11,28,False,2.5,0.8,2.4,1.98,82.0,72,234,1929,0,1951,1,6
3976,1,30,10,2,4,8,0,7,562,7541,False,13.4,1.4,10.6,2.16,113.0,72,275,1949,1,1971,1,3
3977,1,2,0,0,0,0,0,0,63,168,False,2.7,0.3,2.1,2.06,107.0,72,173,1945,0,1968,3,32
3978,3,25,0,6,0,6,0,0,524,4097,False,7.8,1.8,6.2,1.96,88.0,72,625,1947,0,1968,4,50
3980,6,11,6,6,3,2,1,1,762,5573,False,2.5,2.3,1.3,1.83,79.0,72,605,1988,0,-1,-1,-1
3981,6,28,10,6,5,9,8,2,977,12148,False,12.4,2.1,3.1,1.98,100.0,72,377,1985,5,2004,1,18
3982,1,3,2,0,0,2,0,1,108,329,False,3.0,0.6,1.6,2.11,113.0,72,300,1977,0,2000,2,45
3983,4,3,2,1,0,0,1,0,146,1165,False,9.4,1.0,5.8,2.06,98.0,72,317,2000,0,2020,1,10
3984,0,10,7,1,2,5,2,2,616,3777,False,6.1,0.7,3.4,2.13,109.0,72,130,1986,1,2007,1,20
3986,3,0,0,0,0,0,0,0,76,219,False,2.9,0.6,2.5,2.06,102.0,72,405,1958,0,1981,3,54
3987,4,19,13,3,2,6,1,5,1030,11208,False,10.9,1.0,6.4,2.08,102.0,72,317,1975,3,1995,1,1
3988,0,29,18,9,4,12,4,7,894,12996,False,14.5,3.1,7.4,2.06,102.0,72,402,1985,4,2004,1,17
3989,6,0,0,0,0,0,0,0,42,138,False,3.3,1.0,0.8,1.91,82.0,72,308,1964,0,1986,2,45
3990,6,32,7,12,3,8,7,2,737,9397,False,12.8,5.5,2.0,1.91,77.0,72,380,1965,2,1987,1,6
3991,3,0,0,0,0,0,0,0,183,1218,False,6.7,2.2,1.5,1.91,91.0,72,304,1969,0,1991,1,19
3992,3,18,23,6,3,4,0,4,883,5904,False,6.7,1.1,9.2,2.03,98.0,72,11,1958,3,1980,2,24
3993,3,0,0,0,0,0,0,0,15,33,False,2.2,0.2,2.2,2.08,107.0,72,316,1980,0,1999,1,29
3994,3,7,9,3,1,3,0,2,449,2527,False,5.6,1.5,7.1,2.03,109.0,72,446,1972,0,1994,2,35
3996,3,0,0,0,0,0,0,0,17,51,False,3.0,0.6,1.3,2.03,88.0,72,303,1976,0,2000,2,35
3997,6,0,0,0,0,0,0,0,84,277,False,3.3,1.2,1.0,1.88,84.0,72,163,1988,0,2011,1,21
3998,3,12,8,2,1,4,0,1,375,3951,False,10.5,1.8,3.8,1.96,95.0,72,265,1964,0,1986,2,41
3999,6,37,9,8,3,9,0,3,659,9924,False,15.1,3.9,3.0,1.93,84.0,72,471,1952,2,1974,2,29
4000,6,29,1,13,5,10,0,0,976,16262,False,16.7,4.6,3.7,1.91,82.0,72,76,1948,2,1971,7,104
4001,3,0,0,0,0,0,0,0,66,99,False,1.5,0.1,1.8,2.08,109.0,72,540,1970,0,1992,2,31
4002,6,10,3,4,2,2,1,0,229,1135,False,5.0,1.8,1.3,1.8,75.0,72,578,1955,0,1977,3,65
4004,3,0,0,0,0,0,0,0,46,315,False,6.8,1.3,1.4,1.93,91.0,72,578,1955,0,1977,3,48
4005,7,35,10,9,4,12,7,3,942,13430,False,14.3,3.1,3.2,2.03,100.0,72,331,1969,5,1991,1,5
4010,6,0,0,0,0,0,0,0,78,357,False,4.6,3.6,1.7,1.88,77.0,72,343,1953,0,1976,2,18
4011,6,0,0,0,1,0,0,0,13,48,False,3.7,0.9,1.2,1.91,93.0,72,554,1999,0,2018,1,16
4012,6,0,0,0,0,0,0,0,270,2791,False,8.8,4.8,3.1,1.88,93.0,72,383,1997,1,2017,1,9
4013,3,0,0,0,0,0,0,0,79,1010,False,12.8,1.3,7.2,2.11,100.0,72,28,2003,0,2022,1,3
4014,1,34,14,7,4,10,1,4,867,12871,False,14.8,1.4,6.1,2.24,120.0,72,313,1966,3,1988,1,2
4015,1,4,2,0,1,4,0,3,194,554,False,2.9,0.3,2.2,2.13,113.0,72,97,1962,0,1985,2,25
4016,3,0,0,0,0,0,0,0,40,131,False,3.3,1.2,2.5,1.91,98.0,72,376,1929,0,1953,-1,-1
4018,6,19,4,3,1,2,5,2,601,3672,False,6.1,1.1,2.3,1.98,97.0,72,369,1991,0,2013,1,20
4019,6,23,8,13,5,9,3,1,846,5791,False,6.8,5.0,2.5,1.91,93.0,72,331,1973,3,1995,2,43
4020,6,26,6,4,3,4,0,2,964,11755,False,12.2,2.9,2.8,1.96,94.0,72,145,1944,0,1966,2,14
4021,5,2,1,0,0,0,0,0,211,1333,False,6.3,1.1,2.3,1.98,102.0,72,368,1983,0,2004,1,16
4022,6,15,0,0,0,6,0,0,60,346,False,5.8,1.6,0.0,1.83,82.0,72,401,1920,0,-1,-1,-1
4023,6,25,8,11,3,7,3,2,821,10902,False,13.3,4.3,2.6,1.91,90.0,72,578,1953,0,1975,1,16
4024,6,0,0,0,0,0,0,0,192,1619,False,8.4,1.8,4.1,1.91,84.0,72,148,1934,0,1956,1,6
4025,3,0,0,0,0,0,0,0,56,614,False,11.0,2.5,5.3,2.03,104.0,50,45,2003,0,2022,1,9
4027,0,0,0,0,0,0,0,0,115,584,False,5.1,2.0,1.1,1.85,84.0,72,122,1978,0,2001,2,32
4029,3,16,8,2,3,6,0,1,495,3415,False,6.9,1.2,3.4,2.06,112.0,40,605,1978,3,2002,2,49
4030,3,0,0,0,0,0,0,0,213,1734,False,8.1,1.3,4.7,2.03,102.0,72,405,1948,0,1970,2,26
4033,3,0,0,0,0,0,0,0,76,219,False,2.9,0.2,2.8,2.08,113.0,57,87,1981,0,2004,2,47
4034,0,0,0,0,0,0,0,0,16,58,False,3.6,0.3,3.3,2.06,102.0,72,304,1997,0,2018,2,56
4035,6,2,1,1,0,2,0,0,259,2505,False,9.7,2.2,2.5,1.96,86.0,72,163,1957,0,1979,1,16
4036,6,4,1,1,0,2,0,0,31,85,False,2.7,0.9,0.7,1.93,88.0,30,421,1982,0,2004,2,50
4037,3,0,0,0,0,0,0,0,150,1167,False,7.8,0.9,4.9,1.98,99.0,72,155,1932,0,1955,3,19
4038,6,22,5,11,5,8,1,1,836,7557,False,9.0,5.0,2.1,1.88,79.0,72,595,1958,1,1980,4,75
4039,3,17,0,3,0,7,0,0,479,4161,False,8.7,1.9,4.0,1.96,93.0,72,625,1925,0,1948,-1,-1
4040,3,3,0,0,0,1,0,0,169,852,False,5.0,0.8,0.0,1.93,91.0,72,595,1920,0,-1,-1,-1
4041,4,22,9,2,1,5,3,2,705,5592,False,7.9,0.7,4.1,2.08,116.0,72,196,1987,0,2008,1,16
4042,3,0,0,0,0,0,0,0,95,642,False,6.8,1.0,4.3,2.03,111.0,72,595,1997,0,2018,1,30
4043,3,0,0,0,0,0,0,0,48,346,False,7.2,1.0,3.2,1.98,95.0,72,392,1964,0,-1,-1,-1
4045,1,15,15,1,2,5,0,4,640,3354,False,5.2,0.3,5.4,2.13,132.0,72,304,1968,1,1990,1,6
4047,1,0,0,1,0,0,0,0,10,18,False,1.8,0.0,2.4,2.13,102.0,72,573,1945,0,-1,-1,-1
4048,2,19,13,7,4,11,0,4,355,2816,False,7.9,1.2,5.0,2.11,111.0,9,41,1985,1,2007,1,28
4049,1,7,0,0,0,1,0,0,278,2012,False,7.2,1.0,4.6,2.06,100.0,72,625,1932,0,1954,4,34
4050,6,35,10,10,5,15,7,3,913,16712,False,18.3,4.0,4.1,1.96,88.0,72,5,1970,3,1992,1,24
4051,3,16,10,5,2,11,0,2,169,873,False,5.2,1.3,2.3,2.01,104.0,72,243,1959,0,1981,4,81
4052,6,4,2,1,0,0,0,0,18,44,False,2.6,0.5,0.9,1.93,92.0,72,544,2002,0,2021,1,28
4056,3,31,11,8,3,11,4,2,970,16409,False,16.9,3.3,3.2,1.98,99.0,72,380,1974,3,1995,1,3
4057,6,9,3,3,2,3,0,0,347,1781,False,5.1,1.5,1.5,1.91,84.0,72,446,1951,0,1974,2,35
4058,3,16,0,4,0,5,0,0,522,4860,False,9.3,1.7,4.7,2.01,91.0,72,631,1941,0,1965,1,3
4060,3,11,0,1,0,6,0,0,74,578,False,7.8,1.0,2.0,1.85,84.0,72,107,1921,0,-1,-1,-1
4061,0,0,0,0,0,0,0,0,33,88,False,2.7,0.2,1.2,1.96,86.0,72,163,1999,0,2020,2,54
4062,6,0,0,0,0,0,0,0,192,1200,False,6.3,2.0,1.4,1.96,77.0,72,543,1961,0,1984,1,15
4063,6,30,11,12,5,11,7,1,866,10829,False,12.5,3.6,2.5,1.96,86.0,72,410,1965,2,-1,-1,-1
4064,6,0,0,0,0,0,0,0,17,14,False,0.8,0.4,0.6,1.98,86.0,72,437,1954,0,1976,4,52
4065,6,3,3,2,0,2,1,0,343,2290,False,6.7,1.5,2.0,1.98,94.0,13,330,1993,0,2014,1,8
4066,3,10,0,3,0,5,0,0,265,1237,False,4.7,0.9,3.8,2.01,93.0,72,562,1936,0,1958,9,64
4067,6,17,6,4,5,8,0,1,610,5009,False,8.2,2.8,2.9,1.96,82.0,72,274,1949,0,1971,3,37
4069,1,0,0,0,0,0,0,0,270,1118,False,4.1,0.3,4.4,2.16,116.0,28,581,1976,0,1998,1,27
4071,6,0,0,0,0,0,0,0,38,71,False,1.9,1.0,0.6,1.88,79.0,72,448,1966,0,1988,2,31
4072,6,13,0,0,0,7,0,0,72,743,False,10.3,2.9,5.2,1.91,84.0,72,401,1933,0,1955,2,7
4073,0,0,0,0,0,0,0,0,22,71,False,3.2,0.5,2.0,2.01,95.0,72,22,1973,0,-1,-1,-1
4074,3,26,14,8,3,7,4,2,554,4738,False,8.6,2.9,4.1,1.96,95.0,72,119,1990,0,2010,2,40
4076,6,6,3,2,0,2,0,0,238,1297,False,5.4,1.2,1.4,1.96,88.0,72,220,1959,0,1982,1,17
4078,3,3,3,0,0,2,1,0,165,876,False,5.3,0.5,3.3,1.98,104.0,72,426,1997,0,-1,-1,-1
4080,5,19,5,5,3,6,5,2,824,5930,False,7.2,1.6,2.2,1.96,99.0,72,610,1981,0,2000,1,23
4083,4,0,0,0,0,0,0,0,189,1693,False,11.3,1.4,8.1,2.03,113.0,72,607,2001,1,2020,1,16
4084,3,0,0,0,0,0,0,0,15,40,False,2.7,0.1,2.1,2.03,108.0,72,86,1973,0,1997,2,35
4085,3,6,1,2,2,2,1,1,270,2005,False,7.4,1.3,4.0,2.03,104.0,72,134,1968,1,-1,-1,-1
4086,1,4,3,0,0,0,0,1,286,623,False,2.2,0.3,3.2,2.08,104.0,72,84,1975,0,-1,-1,-1
4088,1,10,9,1,2,2,0,3,203,641,False,3.2,0.5,3.3,2.11,118.0,72,637,1985,0,-1,-1,-1
4089,1,22,13,2,2,7,0,1,403,5323,False,13.2,2.3,7.8,2.11,111.0,72,343,1960,1,1983,1,2
4090,6,22,8,5,2,14,1,2,586,5946,False,10.1,2.0,3.4,1.96,95.0,72,596,1970,0,1992,1,13
4091,6,0,0,0,0,0,0,0,32,141,False,4.4,1.9,1.6,1.88,84.0,72,511,1937,0,1960,8,56
4092,3,0,0,0,0,0,0,0,25,77,False,3.1,0.7,1.6,1.96,95.0,72,511,1939,0,1961,1,2
4093,3,0,0,0,0,0,0,0,22,44,False,2.0,0.2,1.0,2.03,100.0,72,129,1962,0,1985,4,75
4095,6,34,11,24,6,16,3,3,1504,19711,True,13.1,10.5,2.7,1.85,79.0,72,222,1962,27,1984,1,16
4096,3,39,12,5,3,14,6,2,804,13647,False,17.0,1.8,4.7,2.08,104.0,58,419,1977,5,1996,1,14
4098,3,12,7,2,1,6,0,3,42,130,False,3.1,0.4,1.5,2.08,100.0,72,262,1963,0,1985,2,33
4099,0,0,0,0,0,0,0,0,28,67,False,2.4,0.3,1.4,2.06,116.0,72,544,1994,0,2014,2,35
4100,3,12,0,2,0,6,0,0,202,3315,True,16.4,5.3,17.3,2.01,105.0,72,513,1933,5,1955,1,2
4101,6,0,0,0,0,0,0,0,23,102,False,4.4,1.7,0.0,1.85,82.0,72,155,1920,0,-1,-1,-1
4103,6,2,1,2,0,2,0,0,70,80,False,1.1,1.1,1.1,1.98,91.0,72,558,1988,0,-1,-1,-1
4104,5,0,0,0,0,0,0,0,60,143,False,2.4,0.4,1.4,1.98,102.0,72,20,1977,0,-1,-1,-1
4105,6,25,8,14,2,8,5,2,878,11763,False,13.4,6.1,3.5,1.78,78.0,72,19,1973,5,1995,1,7
4106,6,10,1,0,1,2,2,0,157,1260,False,8.0,1.0,1.4,1.85,79.0,72,19,1982,0,2005,2,31
4107,4,42,21,4,3,18,1,5,846,15994,False,18.9,1.2,7.8,2.08,111.0,72,139,1982,20,2002,1,9
4108,3,0,0,0,0,0,0,0,25,76,False,3.0,0.5,2.4,1.93,98.0,72,20,1948,0,1972,2,22
4109,6,0,1,0,0,0,0,0,33,73,False,2.2,0.9,0.8,1.96,91.0,72,317,1985,0,2007,2,59
4110,1,14,0,4,0,5,0,0,231,1977,False,8.6,1.1,9.9,2.08,107.0,72,63,1940,0,1964,4,34
4112,6,14,6,5,2,5,2,1,501,3780,False,7.5,2.4,2.6,1.91,99.0,72,365,1973,0,-1,-1,-1
4113,0,9,7,1,2,2,0,1,281,1281,False,4.6,0.4,2.7,2.08,100.0,72,543,1970,0,-1,-1,-1
4114,0,30,10,17,4,10,2,2,1094,14463,False,13.2,7.3,3.7,1.91,84.0,72,148,1966,3,1988,1,19
4116,3,3,0,0,0,0,1,0,46,82,False,1.8,0.5,1.8,2.08,118.0,72,348,1958,0,1980,8,168
4117,3,18,16,2,1,7,0,1,456,3088,False,6.8,0.6,4.9,2.06,109.0,72,648,1968,0,1990,2,47
4118,6,0,0,0,0,0,0,0,13,60,False,4.6,1.1,1.2,1.93,86.0,72,117,1968,0,1991,2,43
4120,7,20,11,5,3,4,5,2,189,1885,False,11.5,2.1,3.2,1.96,98.0,72,148,1996,0,-1,-1,-1
4121,0,20,5,6,4,9,2,1,651,8185,False,12.6,3.6,2.9,1.96,93.0,72,176,1986,3,2007,1,15
4122,3,2,0,0,0,0,0,0,148,783,False,5.3,0.8,0.0,1.88,84.0,72,148,1923,0,1947,-1,-1
4123,6,30,0,0,0,14,0,0,166,1181,False,7.1,1.1,0.0,1.78,77.0,72,454,1920,0,-1,-1,-1
4124,6,0,0,0,0,0,0,0,101,1088,False,9.9,2.9,3.0,1.96,93.0,72,222,2001,0,2021,1,5
4125,1,0,0,0,0,0,0,0,30,42,False,1.4,0.1,1.4,2.06,102.0,72,334,1945,0,-1,-1,-1
4126,0,21,11,3,1,2,2,1,269,2893,False,10.8,1.8,7.5,2.06,118.0,72,405,1992,1,2012,1,21
4127,3,0,0,0,0,0,0,0,83,278,False,3.3,0.3,1.0,2.03,109.0,72,216,1988,0,2009,2,35
4128,6,6,6,1,0,2,0,0,161,997,False,7.1,1.3,1.5,1.93,89.0,72,648,1995,0,2017,2,52
4130,6,0,0,0,0,0,0,0,10,6,False,0.6,0.2,0.0,2.06,93.0,14,46,1985,0,2007,2,40
4131,6,0,0,0,0,0,0,0,113,874,False,7.7,2.0,2.5,1.85,82.0,72,251,1929,0,1951,1,9
4132,1,2,0,0,0,0,0,0,102,173,False,1.7,0.2,1.0,2.18,118.0,16,507,1980,0,1998,2,35
4133,6,14,2,7,3,2,1,0,502,3886,False,7.7,2.9,1.1,1.88,77.0,72,343,1961,0,1983,1,16
4134,6,21,11,6,3,3,4,0,657,5654,False,8.6,3.8,3.4,1.96,91.0,72,200,1973,0,1995,1,17
4135,3,2,0,2,0,0,0,0,58,178,False,3.1,0.6,1.6,1.93,95.0,72,298,1929,0,1952,-1,-1
4136,6,0,0,0,0,0,0,0,46,272,False,5.9,1.0,1.1,1.91,86.0,72,429,1961,0,1983,7,152
4137,6,5,2,2,1,3,0,1,168,761,False,4.5,1.7,0.9,1.88,84.0,72,414,1967,0,1991,2,49
4138,3,3,0,0,0,1,0,0,58,265,False,4.6,0.5,4.5,2.03,100.0,72,552,1933,0,1958,1,7
4139,3,3,2,1,0,3,0,0,75,169,False,2.3,0.7,2.9,2.06,118.0,72,448,1997,0,2017,1,26
4140,3,4,0,0,0,2,0,0,63,100,False,1.6,0.5,1.7,1.98,95.0,72,155,1930,0,1953,-1,-1
4141,3,0,0,0,0,0,0,0,39,175,False,4.5,0.5,2.3,1.93,98.0,72,352,1934,0,1956,-1,-1
4142,3,16,9,3,1,6,0,2,233,1516,False,6.5,0.6,4.5,2.03,122.0,72,216,1982,0,2003,1,9
4144,1,0,0,0,0,0,0,0,97,416,False,4.3,0.2,3.9,2.16,122.0,72,37,1985,0,2004,1,12
4145,4,13,8,1,2,4,0,3,547,4582,False,8.4,0.5,4.6,2.08,100.0,72,300,1979,0,2000,1,2
4149,6,0,0,0,0,0,0,0,15,15,False,1.0,0.0,0.0,1.78,79.0,72,625,1921,0,-1,-1,-1
4150,0,0,0,0,0,0,0,0,32,180,False,5.6,1.9,1.4,1.8,76.0,72,639,1993,0,-1,-1,-1
4152,1,0,0,0,0,0,0,0,70,153,False,2.2,0.2,2.4,2.11,104.0,72,32,1968,0,-1,-1,-1
4153,7,26,8,7,2,9,6,2,651,9195,False,14.1,2.4,4.0,2.01,109.0,72,329,1977,1,1999,1,6
4154,1,6,7,1,1,2,0,1,247,1233,False,5.0,0.7,3.6,2.13,117.0,16,412,1970,2,1991,2,51
4156,3,0,0,0,0,0,0,0,17,47,False,2.8,0.1,2.1,2.08,118.0,72,437,1985,0,2005,2,42
4157,6,18,0,0,0,4,0,0,70,633,False,9.0,2.3,0.0,1.83,73.0,72,374,1925,0,-1,-1,-1
4158,2,0,0,0,0,0,0,0,43,103,False,2.4,0.7,2.8,2.11,122.0,58,413,1973,1,1995,2,31
4159,3,27,20,6,4,9,0,5,280,3533,False,12.6,1.0,10.0,2.13,104.0,72,330,1964,3,1986,1,7
4160,3,0,0,0,0,0,0,0,179,1996,False,9.1,2.7,3.8,1.96,104.0,72,405,1995,1,-1,-1,-1
4161,6,32,8,4,3,6,0,2,262,2508,False,9.6,1.9,2.6,1.93,84.0,72,314,1953,0,1976,2,21
4162,5,50,15,13,6,17,8,4,439,9865,False,30.1,4.6,8.8,2.03,95.0,72,163,1998,15,2017,1,3
4163,1,0,0,0,0,0,0,0,13,33,False,2.5,0.3,2.5,2.21,120.0,11,225,1992,0,2014,2,43
4164,6,0,0,0,0,0,0,0,21,144,False,6.9,2.0,1.6,1.93,79.0,72,415,1965,0,1988,2,44
4165,6,0,0,0,0,0,0,0,330,4064,False,12.3,4.5,2.4,1.88,84.0,72,444,1951,1,1972,2,23
4166,6,3,2,4,1,1,0,0,98,266,False,2.7,0.9,1.1,1.96,88.0,72,8,1982,0,-1,-1,-1
4167,6,0,0,0,0,0,0,0,88,385,False,4.4,0.8,1.6,1.96,82.0,72,559,1948,0,1970,2,27
4168,6,0,1,1,0,0,0,0,71,448,False,6.3,2.9,1.4,1.91,77.0,72,557,1994,0,2016,-1,-1
4169,3,0,0,0,0,0,0,0,17,51,False,3.0,0.3,0.6,1.91,86.0,72,172,1967,0,-1,-1,-1
4170,6,0,0,0,0,0,0,0,56,179,False,3.2,2.0,1.5,1.93,79.0,72,554,1960,0,1982,2,42
4172,0,0,0,0,0,0,0,0,65,351,False,5.4,0.7,1.7,1.93,95.0,72,106,1986,0,2009,2,32
4173,3,0,0,0,0,0,0,0,54,256,False,4.7,0.5,2.2,2.06,100.0,72,547,1974,0,1997,1,17
4174,3,0,0,0,0,0,0,0,10,11,False,1.1,0.1,1.2,2.03,100.0,72,84,1966,0,-1,-1,-1
4175,0,16,7,3,0,4,0,1,534,5889,False,11.0,1.2,4.6,2.06,120.0,72,330,1976,1,1997,1,14
4176,6,0,0,0,0,0,0,0,51,289,False,5.7,2.1,1.7,1.88,75.0,72,263,1986,0,2008,2,55
4177,6,0,0,0,0,0,0,0,79,301,False,3.8,3.6,2.7,1.83,79.0,72,281,1946,0,1969,12,167
4178,3,0,0,0,0,0,0,0,64,407,False,2.9,0.3,1.5,1.93,104.0,72,34,1999,0,-1,-1,-1
4179,0,0,0,0,0,0,0,0,61,174,False,2.9,0.9,0.5,1.91,84.0,72,271,1990,0,2012,2,41
4180,6,0,0,0,0,0,0,0,31,95,False,3.1,1.3,1.2,1.96,82.0,72,163,1960,0,1982,2,34
4181,6,30,6,5,2,8,0,2,687,7982,False,11.6,1.4,2.6,1.96,88.0,72,45,1960,1,1982,1,16
4182,6,30,9,14,3,9,4,3,826,10061,False,12.2,5.6,2.4,1.91,88.0,72,605,1988,3,2009,1,19
4183,6,4,2,3,1,0,0,1,91,217,False,2.4,1.5,1.0,1.88,86.0,72,274,1993,0,2012,1,29
4184,0,20,7,2,1,4,6,1,324,2636,False,8.1,0.8,3.2,2.06,110.0,8,41,1985,0,-1,-1,-1
4186,7,21,4,3,1,4,5,1,716,4441,False,2.0,0.5,0.7,1.98,88.0,72,300,1986,0,-1,-1,-1
4187,0,0,0,0,0,0,0,0,60,477,False,8.0,4.0,2.4,1.96,89.0,58,80,1987,0,-1,-1,-1
4188,3,0,2,0,0,0,0,0,127,886,False,7.0,1.1,4.2,2.03,91.0,72,503,1954,0,1976,3,45
4189,6,0,0,0,0,0,0,0,14,31,False,2.2,0.9,0.4,1.91,103.0,72,454,1995,0,-1,-1,-1
4190,6,0,1,0,0,0,0,0,94,285,False,3.0,1.3,2.4,1.93,95.0,72,635,1956,0,1978,5,104
4192,6,0,0,0,0,0,0,0,72,287,False,4.0,0.9,0.8,1.96,88.0,72,530,1950,0,1972,3,42
4193,3,0,0,0,0,0,0,0,38,85,False,2.2,0.6,1.0,2.01,88.0,72,19,2002,0,2022,1,18
4195,6,36,9,9,4,12,9,2,1410,18881,False,13.4,3.8,2.3,1.88,84.0,72,19,1977,3,1999,1,10
4196,6,0,0,0,0,0,0,0,13,13,False,1.0,0.5,0.5,1.88,73.0,72,530,2000,0,2020,2,31
4198,1,2,3,0,1,0,0,0,224,483,False,2.2,0.1,2.7,2.21,119.0,67,133,1987,0,2009,1,2
4199,6,6,0,3,0,2,0,0,218,721,False,3.3,1.0,2.4,1.88,77.0,72,119,1939,0,1963,-1,-1
4200,4,18,15,3,1,7,2,3,313,2366,False,7.0,1.3,3.1,2.03,111.0,29,70,1992,0,-1,-1,-1
4201,6,37,5,11,4,17,1,1,1026,19015,False,18.5,6.3,3.3,1.98,86.0,72,578,1957,2,1978,1,9
4202,3,0,0,0,0,0,0,0,93,462,False,5.0,0.5,1.5,2.01,95.0,72,520,1961,0,1983,4,77
4203,3,11,0,0,0,1,0,0,85,337,False,4.0,0.3,3.2,1.98,98.0,72,239,1935,0,1956,-1,-1
4204,6,0,0,0,0,0,0,0,19,48,False,2.5,0.4,0.5,1.85,73.0,72,613,1947,0,1969,11,147
4205,3,6,2,2,2,2,0,0,179,510,False,2.8,0.5,1.2,2.01,88.0,72,63,1960,0,1982,1,15
4207,6,3,1,1,1,2,1,0,53,144,False,2.7,0.5,1.0,1.96,100.0,72,271,1975,0,-1,-1,-1
4208,6,0,0,0,0,0,0,0,44,146,False,3.3,0.9,1.4,1.96,84.0,72,572,1997,0,-1,-1,-1
4209,6,6,1,1,0,0,0,0,124,1174,False,10.6,1.4,1.7,1.91,95.0,38,300,2001,0,2021,1,27
4210,6,2,1,0,0,2,0,0,63,181,False,2.9,0.4,1.0,1.93,88.0,72,174,1969,0,-1,-1,-1
4211,6,0,0,0,0,0,0,0,36,48,False,1.3,0.6,0.6,1.91,79.0,72,174,1969,0,-1,-1,-1
4212,1,20,9,2,1,4,0,2,409,2341,False,5.7,0.4,4.7,2.08,118.0,72,539,1978,0,2000,1,12
4213,3,2,0,0,0,0,0,0,26,46,False,1.8,0.4,1.2,2.03,102.0,72,200,1966,0,-1,-1,-1
4214,6,53,6,12,3,13,5,2,550,9715,False,17.7,4.8,2.4,1.75,84.0,72,607,1989,10,2011,2,60
4215,6,43,12,16,6,14,5,3,979,18822,True,19.2,9.3,3.6,1.85,82.0,72,256,1961,19,1981,1,2
4216,3,0,0,0,0,0,0,0,12,30,False,2.5,0.5,1.2,1.98,99.0,72,446,1976,0,-1,-1,-1
4217,0,0,0,0,0,0,0,0,33,54,False,1.6,0.2,2.3,2.06,111.0,72,557,1980,0,-1,-1,-1
4218,6,0,0,0,0,0,0,0,161,1355,False,8.4,2.3,2.6,1.91,86.0,72,256,1960,0,1983,2,40
4219,3,0,0,0,0,0,0,0,39,55,False,1.4,0.4,1.1,1.98,93.0,72,314,1948,0,1970,6,95
4220,1,4,5,1,1,1,0,1,208,560,False,2.7,0.3,2.1,2.06,120.0,72,338,1975,0,1997,1,25
4221,0,22,19,5,2,6,0,1,632,5876,False,9.3,1.5,6.9,2.01,111.0,72,369,1977,0,1999,1,22
4222,6,9,1,0,1,1,1,0,39,160,False,4.1,0.9,1.0,1.91,95.0,72,136,1996,0,2018,2,38
4223,0,23,16,5,4,9,0,3,1110,8973,False,8.1,1.1,6.6,2.06,109.0,72,540,1972,1,1995,1,10
4224,3,4,3,0,0,2,0,1,399,2050,False,5.1,0.7,2.6,2.03,102.0,72,163,1988,0,-1,-1,-1
4225,0,2,2,0,0,1,0,0,40,76,False,1.9,0.4,2.4,2.06,102.0,72,470,1988,0,-1,-1,-1
4226,6,12,4,3,1,0,2,1,126,502,False,4.0,0.5,1.2,1.91,86.0,72,263,1994,0,-1,-1,-1
